image_id,image_id,heading,description,general_classification,sub_classification,tags,color_classification,mime_type,file_size_bytes,source_path,folder_id,folder_order,image_url,processed_at,file_name,model_used,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
1g_s2hONDrID8UFJ47nDc1BTt6AVXWGyk,1g_s2hONDrID8UFJ47nDc1BTt6AVXWGyk,Golden Gate Bridge at Dusk,A stunning view of the Golden Gate Bridge illuminated at dusk with city lights in the background.,Travel Photography,Landmark,"Golden Gate Bridge, San Francisco, dusk, city lights, landmark, travel, architecture, bridge, evening, scenic",Cool Blue,image/jpeg,28069477,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1g_s2hONDrID8UFJ47nDc1BTt6AVXWGyk/view?usp=drivesdk,2026-03-23T07:19:19.323Z,iStock-618337932.jpg,gpt-4o-2024-05-13,1409,97,1506,0.0044925
1VuDEeJV0Se8a7KaZFoCAteNTmoL4CJC3,1VuDEeJV0Se8a7KaZFoCAteNTmoL4CJC3,Team Collaboration with Technology,Three professionals collaborating on a project with digital interface overlays.,Business,Teamwork,"team, collaboration, technology, business, meeting, digital, professionals, office, project, teamwork",Cool Blue,image/jpeg,30082071,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1VuDEeJV0Se8a7KaZFoCAteNTmoL4CJC3/view?usp=drivesdk,2026-03-23T07:21:03.905Z,iStock-2148450586.jpg,gpt-4o-2024-05-13,1410,83,1493,0.004355
1wNVKEhs1b0xUjWnjdv5XJBSlDHKCJSY5,1wNVKEhs1b0xUjWnjdv5XJBSlDHKCJSY5,Virtual Meeting Presentation,A professional team engaged in a virtual conference with a focus on collaboration and communication.,Business Meeting,Video Conference,"team, presentation, video call, conference room, collaboration, technology, business, meeting, digital, communication",Neutral Tones,image/jpeg,19963939,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1wNVKEhs1b0xUjWnjdv5XJBSlDHKCJSY5/view?usp=drivesdk,2026-03-23T07:27:09.634Z,iStock-1333816292.jpg,gpt-4.1-nano-2025-04-14,2463,91,2554,0.0002827
1r8RKKB7gXx2PJDpOfg9riLdMYWOie6OG,1r8RKKB7gXx2PJDpOfg9riLdMYWOie6OG,Construction Worker Using Mobile Device,A construction worker in safety gear checks their phone inside a warehouse at sunset.,Industrial,Construction Site,"construction, worker, safety gear, warehouse, industrial, sunset, technology, orange, hard hat, gloves",Warm Tones,image/jpeg,20001778,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1r8RKKB7gXx2PJDpOfg9riLdMYWOie6OG/view?usp=drivesdk,2026-03-23T07:27:41.609Z,iStock-639796244.jpg,gpt-4.1-nano-2025-04-14,2550,91,2641,0.0002914
1_NvKeLITLkPTwh5WQsC5rUMPzD2GdLIh,1_NvKeLITLkPTwh5WQsC5rUMPzD2GdLIh,Retail Shopping Interaction,Customer engaging with a digital display for personalized offers in a retail store.,Retail,In-Store Digital Display,"retail, shopping, digital display, customer, fashion, store, sale, personalized offers, clothing, mall",Neutral Tones,image/jpeg,15784129,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1_NvKeLITLkPTwh5WQsC5rUMPzD2GdLIh/view?usp=drivesdk,2026-03-23T07:28:13.796Z,iStock-1469477381.jpg,gpt-4.1-nano-2025-04-14,2345,92,2437,0.0002713
1YWUHxkN4oJDq2KrJTEguYlYMO9lbW7bN,1YWUHxkN4oJDq2KrJTEguYlYMO9lbW7bN,Medical Professional at Workstation,A medical professional monitors patient data on multiple computer screens in a clinical setting.,Healthcare,Medical Technology,"healthcare, medical, technology, workstation, patient data, clinical, professional, monitoring, computers",Cool Tones,image/jpeg,25093581,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1YWUHxkN4oJDq2KrJTEguYlYMO9lbW7bN/view?usp=drivesdk,2026-03-23T07:29:43.405Z,iStock-1445262065.jpg,gpt-4o-2024-05-13,1410,89,1499,0.004415
1Y6hBygOGnqOCBSPLn7kS14KhQPQ40zDX,1Y6hBygOGnqOCBSPLn7kS14KhQPQ40zDX,Medical Technology and Data Visualization,A healthcare professional interacts with advanced digital interfaces displaying medical and health data visualization.,Healthcare Technology,Medical Data Visualization,"healthcare, digital interface, medical data, doctor, technology, health monitoring, futuristic, digital health, medical innovation, data analysis",Cool Blue,image/jpeg,16448225,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1Y6hBygOGnqOCBSPLn7kS14KhQPQ40zDX/view?usp=drivesdk,2026-03-23T07:30:33.878Z,iStock-1204021485.jpg,gpt-4.1-nano-2025-04-14,2463,97,2560,0.0002851
1W9r4ZvN5XBq9aQI5blqKBIHeoZBKES7C,1W9r4ZvN5XBq9aQI5blqKBIHeoZBKES7C,Medical Technology and Data Analysis,A healthcare professional interacts with advanced digital tools for medical data analysis and research.,Healthcare,Medical Technology,"doctor, healthcare, digital, data analysis, medical research, technology, tablet, futuristic, health data, science",Cool Blue,image/jpeg,19824839,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1W9r4ZvN5XBq9aQI5blqKBIHeoZBKES7C/view?usp=drivesdk,2026-03-23T07:31:26.698Z,iStock-1296963883.jpg,gpt-4.1-nano-2025-04-14,3199,91,3290,0.0003563
1z3r0Dx5GpPWfCcHpd3YZSMgN6lK05700,1z3r0Dx5GpPWfCcHpd3YZSMgN6lK05700,Logistics and Transportation,"A dynamic scene showcasing maritime, road, and air freight logistics in a modern transportation network.",Logistics,Multi-Modal Transport,"cargo ship, trucks, airplane, shipping containers, highway, transportation, logistics, freight, delivery, shipping",Vibrant Multi-color,image/jpeg,17277355,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1z3r0Dx5GpPWfCcHpd3YZSMgN6lK05700/view?usp=drivesdk,2026-03-23T08:42:55.494Z,iStock-1356387389.jpg,gpt-4.1-nano-2025-04-14,2520,98,2618,0.0002912
18nFZ_iaZgGhp1OR0i-0wcuhF8xdpFBDM,18nFZ_iaZgGhp1OR0i-0wcuhF8xdpFBDM,Community Food Drive Event,Volunteers organize and manage food donations in a collaborative community service setting.,Community Service,Food Donation,"volunteers, food donations, community, teamwork, charity, boxes, supplies, collaboration, indoor, organized",Neutral Tones,image/jpeg,16452019,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/18nFZ_iaZgGhp1OR0i-0wcuhF8xdpFBDM/view?usp=drivesdk,2026-03-23T08:43:28.925Z,iStock-1369913945.jpg,gpt-4.1-nano-2025-04-14,2463,90,2553,0.0002823
18l1c4IVblayEEsqKJspDdqLe_qsFAKVq,18l1c4IVblayEEsqKJspDdqLe_qsFAKVq,Solar Panel Inspection,A professional conducts an inspection of solar panels in a renewable energy setting.,Environmental Technology,Renewable Energy,"solar panels, renewable energy, environmental, inspection, technology, outdoor, green energy, sustainability, professional",Cool Blue,image/jpeg,19353843,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/18l1c4IVblayEEsqKJspDdqLe_qsFAKVq/view?usp=drivesdk,2026-03-23T08:44:05.132Z,iStock-1438181980.jpg,gpt-4.1-nano-2025-04-14,2463,88,2551,0.0002815
15iyJpLYDNKkrS2b_d8W1ChXs9W8hK6bm,15iyJpLYDNKkrS2b_d8W1ChXs9W8hK6bm,Healthcare Consultation,Healthcare professional discussing medical information with a patient.,Healthcare,Patient Interaction,"healthcare, consultation, patient, doctor, medical, technology, interaction, professional, care, discussion",Warm Tones,image/jpeg,22669998,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/15iyJpLYDNKkrS2b_d8W1ChXs9W8hK6bm/view?usp=drivesdk,2026-03-23T08:45:20.282Z,iStock-2158288885.jpg,gpt-4o-2024-05-13,1410,81,1491,0.004335
14pSXSnrXsJvx0cZ0YIFa0fNIxnNvMqQk,14pSXSnrXsJvx0cZ0YIFa0fNIxnNvMqQk,Cybersecurity and Data Access,"Futuristic digital interface illustrating cybersecurity, data access, and encryption concepts in a high-tech environment.",Technology,Cybersecurity,"digital, cybersecurity, data, encryption, technology, high-tech, interface, computer, network, access",Cool Blue,image/jpeg,17496821,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/14pSXSnrXsJvx0cZ0YIFa0fNIxnNvMqQk/view?usp=drivesdk,2026-03-23T08:46:11.819Z,iStock-647209552.jpg,gpt-4.1-nano-2025-04-14,2550,94,2644,0.0002926
1Cht2jSf9VTgfo52krDQ1sk3ndJNzJCen,1Cht2jSf9VTgfo52krDQ1sk3ndJNzJCen,Business Data Analysis Meeting,Two professionals discussing financial data on a laptop and printed reports.,Business,Meeting,"business, meeting, data analysis, financial reports, professionals, teamwork, laptop, charts, graphs, discussion",Neutral Tones,image/jpeg,26871966,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1Cht2jSf9VTgfo52krDQ1sk3ndJNzJCen/view?usp=drivesdk,2026-03-23T09:16:36.421Z,iStock-1449412576.jpg,gpt-4o-2024-05-13,1410,86,1496,0.004385
1AAHsSQ8K8pNxLnvUMKrNxwWddbut68oE,1AAHsSQ8K8pNxLnvUMKrNxwWddbut68oE,Futuristic Medical Technology,A scientist interacts with advanced holographic medical displays in a high-tech lab.,Technology,Medical Technology,"futuristic, medical, technology, holographic, scientist, lab, innovation, healthcare, digital, research",Cool Blue,image/jpeg,43127965,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1AAHsSQ8K8pNxLnvUMKrNxwWddbut68oE/view?usp=drivesdk,2026-03-23T09:18:21.846Z,iStock-1396801868.jpg,gpt-4o-2024-05-13,1410,91,1501,0.004435
12xMe4vT3YlmtkL9xoW5eIWkHzquh00XT,12xMe4vT3YlmtkL9xoW5eIWkHzquh00XT,Artificial Intelligence and Data Visualization,Futuristic robot interacting with digital data and network connections in a high-tech environment.,Technology,AI and Data Analytics,"robot, data, digital, technology, AI, network, futuristic, screens, high-tech, innovation",Cool Blue,image/jpeg,10318154,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/12xMe4vT3YlmtkL9xoW5eIWkHzquh00XT/view?usp=drivesdk,2026-03-23T09:47:08.926Z,iStock-1397746896.jpg,gpt-4.1-nano-2025-04-14,4057,93,4150,0.0004429
1r_1fr9iGz7hBNhf3ye1cDUOLfCkq1ucd,1r_1fr9iGz7hBNhf3ye1cDUOLfCkq1ucd,Business Professional Using Tablet,"A professional individual engaged with a tablet in a modern, well-lit office environment.",Business & Office,Workplace Technology,"office, professional, tablet, modern, workspace, business, technology, indoor, sitting, casual",Neutral Tones,image/jpeg,10879327,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1r_1fr9iGz7hBNhf3ye1cDUOLfCkq1ucd/view?usp=drivesdk,2026-03-23T09:47:36.823Z,shutterstock_789936685.jpg,gpt-4.1-nano-2025-04-14,2462,92,2554,0.000283
11CoevuHo2fH8_0wSEHi6dO8Glvx4Il9b,11CoevuHo2fH8_0wSEHi6dO8Glvx4Il9b,Business Meeting or Conference,"People clapping at a professional event, showcasing engagement and participation.",Event Photography,Conference,"business, meeting, applause, professional, teamwork, event, audience, corporate, success, collaboration",Warm Tones,image/jpeg,15282707,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/11CoevuHo2fH8_0wSEHi6dO8Glvx4Il9b/view?usp=drivesdk,2026-03-23T09:48:08.464Z,iStock-171328775.jpg,gpt-4.1-nano-2025-04-14,2519,86,2605,0.0002863
1OrmbXAvpKVYrjGa6fbEN6GTZfxvfDWho,1OrmbXAvpKVYrjGa6fbEN6GTZfxvfDWho,Data Analytics and Technology,Business professional analyzing digital data and charts on a laptop for strategic insights.,Business Technology,Data Analysis,"business, data, analytics, technology, digital, charts, laptop, finance, strategy, innovation",Cool Blue,image/jpeg,15756936,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1OrmbXAvpKVYrjGa6fbEN6GTZfxvfDWho/view?usp=drivesdk,2026-03-23T09:48:40.843Z,shutterstock_1994383121.jpg,gpt-4.1-nano-2025-04-14,2432,87,2519,0.000278
1Z2JcUeg4c2n292pstBNXyr5j7Q0Tycoh,1Z2JcUeg4c2n292pstBNXyr5j7Q0Tycoh,Underground Parking Garage,"A modern, well-lit parking garage with parked cars and clear signage, ideal for automotive or infrastructure themes.",Transportation,Parking Facility,"parking, cars, underground, garage, infrastructure, modern, lighting, vehicles, indoor, urban",Cool Blue,image/jpeg,15911619,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Z2JcUeg4c2n292pstBNXyr5j7Q0Tycoh/view?usp=drivesdk,2026-03-23T09:49:28.953Z,shutterstock_1577047654.jpg,gpt-4.1-nano-2025-04-14,2432,93,2525,0.0002804
1FyapTsP1A6FClgUAb6eEO9_fIcKTCfZW,1FyapTsP1A6FClgUAb6eEO9_fIcKTCfZW,Students Using Computers in Library,Students engaged in computer-based learning in a modern library setting.,Education,Computer Lab,"students, computers, library, learning, education, technology, study, workspace, modern, collaboration",Neutral Tones,image/jpeg,15965411,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1FyapTsP1A6FClgUAb6eEO9_fIcKTCfZW/view?usp=drivesdk,2026-03-23T09:50:10.700Z,iStock-862661268.jpg,gpt-4.1-nano-2025-04-14,2521,86,2607,0.0002865
1I_cVxWrSq9eXDux5arV_r1VOnIMrzvjS,1I_cVxWrSq9eXDux5arV_r1VOnIMrzvjS,Healthcare Cloud Technology,Medical professional using cloud technology on a tablet for healthcare data management.,Healthcare Technology,Digital Health,"healthcare, cloud computing, medical, technology, tablet, doctor, digital health, innovation, data management",Cool Blue,image/jpeg,16023931,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1I_cVxWrSq9eXDux5arV_r1VOnIMrzvjS/view?usp=drivesdk,2026-03-23T09:51:03.007Z,shutterstock_1795372234.jpg,gpt-4.1-nano-2025-04-14,2432,87,2519,0.000278
1DQBxWYSk9fVuVVVIpRVn8VaoVqA1KUfS,1DQBxWYSk9fVuVVVIpRVn8VaoVqA1KUfS,Home Office Workspace,A modern home office setup with ambient lighting and organized shelves for a productive environment.,Interior Photography,Home Office,"home office, workspace, desk, computer, ambient lighting, organized, modern, interior, work from home, cozy",Warm Tones,image/jpeg,16043681,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1DQBxWYSk9fVuVVVIpRVn8VaoVqA1KUfS/view?usp=drivesdk,2026-03-23T09:51:57.800Z,shutterstock_1566492097.jpg,gpt-4.1-nano-2025-04-14,2463,93,2556,0.0002835
1YpqNZDMGpNdYno3Af10X8RC-cn4jckvC,1YpqNZDMGpNdYno3Af10X8RC-cn4jckvC,Cozy Window Seat Nook,"A comfortable window seat with cushions and natural light, ideal for relaxation or reading in a modern interior setting.",Interior Design,Living Space,"window seat, cushions, natural light, modern interior, cozy nook, wooden accents, home decor, relaxation, reading corner",Earth Tones,image/jpeg,16044460,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YpqNZDMGpNdYno3Af10X8RC-cn4jckvC/view?usp=drivesdk,2026-03-23T09:52:47.238Z,shutterstock_1711738009.jpg,gpt-4.1-nano-2025-04-14,2432,102,2534,0.000284
1jQxGmv138Wv88-8f51NILee6ONQdRUHJ,1jQxGmv138Wv88-8f51NILee6ONQdRUHJ,Las Vegas Night Skyline,A vibrant nighttime view of Las Vegas featuring iconic landmarks and illuminated cityscape.,Cityscape,Night View,"Las Vegas, cityscape, night, skyline, lights, fountains, landmarks, entertainment, tourism, neon",Vibrant Multi-color,image/jpeg,16076337,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1jQxGmv138Wv88-8f51NILee6ONQdRUHJ/view?usp=drivesdk,2026-03-23T09:53:39.341Z,shutterstock_1491704432.jpg,gpt-4.1-nano-2025-04-14,2459,93,2552,0.0002831
1YQIh1rdXPwohn1IjcPRiZ5YWAS-tL3Oo,1YQIh1rdXPwohn1IjcPRiZ5YWAS-tL3Oo,Smart Logistics and Transportation,"Futuristic transportation scene highlighting interconnected logistics with ships, trains, trucks, and digital data overlays.",Transportation,Logistics & Supply Chain,"shipping, cargo, logistics, transportation, digital, cityscape, freight, port, interconnected, technology",Vibrant Multi-color,image/jpeg,16102714,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YQIh1rdXPwohn1IjcPRiZ5YWAS-tL3Oo/view?usp=drivesdk,2026-03-23T10:12:20.175Z,shutterstock_2192757031.jpg,gpt-4.1-nano-2025-04-14,4085,99,4184,0.0004481
17qBVUpzLL2AnYQpwaSffvcvLprN45zXE,17qBVUpzLL2AnYQpwaSffvcvLprN45zXE,Financial Security and Data Protection,"Business professional examining financial documents with a magnifying glass, emphasizing security and confidentiality in financial transactions.",Finance & Security,Financial Analysis,"business, finance, security, money, magnifying glass, digital, protection, documents, professional, technology",Cool Blue,image/jpeg,16111573,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/17qBVUpzLL2AnYQpwaSffvcvLprN45zXE/view?usp=drivesdk,2026-03-23T10:12:51.365Z,iStock-1199735414.jpg,gpt-4.1-nano-2025-04-14,2432,96,2528,0.0002816
1GP9ZWxAklrv54CE90TWWKIJlDePj3mYp,1GP9ZWxAklrv54CE90TWWKIJlDePj3mYp,Data Analytics in Business Environment,Professional setting showcasing data analysis and visualization on multiple screens for strategic decision-making.,Business Technology,Data Analytics,"data analysis, business, technology, charts, graphs, monitors, office, professional, digital, analytics",Cool Blue,image/jpeg,16188535,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1GP9ZWxAklrv54CE90TWWKIJlDePj3mYp/view?usp=drivesdk,2026-03-23T10:13:30.115Z,iStock-1427875240.jpg,gpt-4.1-nano-2025-04-14,2522,90,2612,0.0002882
1c723LlFsxYEwICOZobITjNcp-jlIWqGK,1c723LlFsxYEwICOZobITjNcp-jlIWqGK,Child Riding Scooter at Night,"A young child wearing safety gear rides a scooter during nighttime, emphasizing safety and outdoor activity.",Lifestyle Photography,Children's Outdoor Activity,"child, scooter, night, safety gear, outdoor, urban, activity, helmet, reflective vest, dusk",Warm Tones,image/jpeg,16250776,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1c723LlFsxYEwICOZobITjNcp-jlIWqGK/view?usp=drivesdk,2026-03-23T10:14:06.409Z,shutterstock_1979453915.jpg,gpt-4.1-nano-2025-04-14,2463,97,2560,0.0002851
1KxM7Vw7YtXswc3c6TJkJ-ZusleNnGjBa,1KxM7Vw7YtXswc3c6TJkJ-ZusleNnGjBa,Industrial Worker in Manufacturing Setting,"A worker inspects machinery in an industrial or manufacturing environment, emphasizing safety and technical expertise.",Industrial,Manufacturing,"industrial, machinery, worker, manufacturing, safety helmet, factory, equipment, technical, workplace, engineering",Muted Earth Tones,image/jpeg,16316486,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1KxM7Vw7YtXswc3c6TJkJ-ZusleNnGjBa/view?usp=drivesdk,2026-03-23T10:14:53.737Z,shutterstock_2443774299.jpg,gpt-4.1-nano-2025-04-14,2463,94,2557,0.0002839
1bYocJXRD0qjGoHELkR7TnTnkbwcgay2d,1bYocJXRD0qjGoHELkR7TnTnkbwcgay2d,Corporate Conference Audience,"Attentive professionals engaged in a corporate event, demonstrating focus and participation in a modern office setting.",Event Photography,Business Meeting,"corporate, conference, professionals, meeting, audience, business, teamwork, office, presentation, discussion",Neutral Tones,image/jpeg,16317441,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1bYocJXRD0qjGoHELkR7TnTnkbwcgay2d/view?usp=drivesdk,2026-03-23T10:15:30.222Z,shutterstock_1554488696.jpg,gpt-4.1-nano-2025-04-14,2463,94,2557,0.0002839
1-TQV8-62p1CwsypaUzVya7aqDHjUOWO4,1-TQV8-62p1CwsypaUzVya7aqDHjUOWO4,Car Theft Incident,"A woman in a denim jacket is involved in a car theft, with a blurred face and a key in hand, outside a vehicle.",Crime Scene,Theft,"car, theft, woman, key, vehicle, crime, outside, denim, incident, blurred face",Neutral Tones,image/jpeg,16467554,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1-TQV8-62p1CwsypaUzVya7aqDHjUOWO4/view?usp=drivesdk,2026-03-23T10:16:15.330Z,shutterstock_2509140209.jpg,gpt-4.1-nano-2025-04-14,2463,101,2564,0.0002867
13Sp4BB9X-56UuTNk_YoMN5v64m_fEdl8,13Sp4BB9X-56UuTNk_YoMN5v64m_fEdl8,Medical Consultation Scene,A healthcare professional engaging with a patient in a clinical setting.,Healthcare,Doctor-Patient Interaction,"doctor, patient, healthcare, consultation, medical, clinic, professional, conversation, medical office, health",Cool Blue,image/jpeg,16476960,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/13Sp4BB9X-56UuTNk_YoMN5v64m_fEdl8/view?usp=drivesdk,2026-03-23T10:17:03.188Z,shutterstock_2254749933.jpg,gpt-4.1-nano-2025-04-14,2463,86,2549,0.0002807
1sTYlDzaABdOu9dT0eQFsDQY_L_8vivU8,1sTYlDzaABdOu9dT0eQFsDQY_L_8vivU8,Team Meeting in Modern Office,A diverse group of professionals engaged in a collaborative discussion in a contemporary workspace.,Business Environment,Team Collaboration,"office, team, meeting, collaboration, workspace, professionals, discussion, modern, interior, business",Neutral Tones,image/jpeg,16505105,iStock,1GwI7nT8jlllVvlVWGH_Bq_lqoxxH4GVE,3,https://drive.google.com/file/d/1sTYlDzaABdOu9dT0eQFsDQY_L_8vivU8/view?usp=drivesdk,2026-03-23T10:54:05.864Z,iStock-1133804313.jpg,gpt-4.1-nano-2025-04-14,2463,90,2553,0.0002823
1ld1wHj4opTqokSyJsLENJyvPHRuNsRs9,1ld1wHj4opTqokSyJsLENJyvPHRuNsRs9,Network Connection Concept,Illustrates interconnected pins and strings symbolizing networking and communication.,Technology,Networking,"pins, strings, connection, network, communication, technology, interconnected, abstract, data, communication tools",Multicolor,image/jpeg,16637255,deposit,1S6I97XZHgQCOU7sSTRvSs93008BFkFBP,9,https://drive.google.com/file/d/1ld1wHj4opTqokSyJsLENJyvPHRuNsRs9/view?usp=drivesdk,2026-03-23T10:54:44.060Z,Depositphotos_263535284_xl-2015.jpg,gpt-4.1-nano-2025-04-14,2524,83,2607,0.0002856
1IETAoqoomaB55ovMljRV_L3tzQx1nKaQ,1IETAoqoomaB55ovMljRV_L3tzQx1nKaQ,Network Connection Concept,Visual representation of interconnected nodes symbolizing networking and communication.,Technology,Networking,"network, connections, pins, technology, communication, web, connectivity, data, links, infrastructure",Multicolor,image/jpeg,16637255,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1IETAoqoomaB55ovMljRV_L3tzQx1nKaQ/view?usp=drivesdk,2026-03-23T10:55:21.542Z,Depositphotos_263535284_xl-2015.jpg,gpt-4.1-nano-2025-04-14,2524,81,2605,0.0002848
1YYNxwakN4zoaF3aIJgbN5-f-LnKlcLLk,1YYNxwakN4zoaF3aIJgbN5-f-LnKlcLLk,Business Professional at Work,"A professional individual engaged in note-taking and smartphone use in a bright, outdoor setting.",Business & Office,Workplace Scene,"business, professional, smartphone, note-taking, outdoor, sunlight, meeting, office, technology, workspace",Warm Tones,image/jpeg,16680137,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YYNxwakN4zoaF3aIJgbN5-f-LnKlcLLk/view?usp=drivesdk,2026-03-23T10:56:01.956Z,shutterstock_631035758.jpg,gpt-4.1-nano-2025-04-14,2462,94,2556,0.0002838
1VYyL9wpWMm7iZYxYT5bQxSCqypXAfiHF,1VYyL9wpWMm7iZYxYT5bQxSCqypXAfiHF,Financial Data Analysis Meeting,Professionals reviewing stock market data on multiple screens in a modern office setting.,Business & Finance,Financial Analysis,"stock market, financial data, business meeting, technology, trading, analysis, office, monitors, professionals, investment",Cool Blue,image/jpeg,16680356,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1VYyL9wpWMm7iZYxYT5bQxSCqypXAfiHF/view?usp=drivesdk,2026-03-23T10:56:41.256Z,shutterstock_2153706577.jpg,gpt-4.1-nano-2025-04-14,2463,92,2555,0.0002831
1BKSpJTA4MtNsNFOCN3gfLNRBiAOHHfmJ,1BKSpJTA4MtNsNFOCN3gfLNRBiAOHHfmJ,Mobile App Design Sketch,Conceptual sketch of a mobile app interface with wireframes and design elements.,Design & Development,Wireframe Sketch,"mobile app, wireframe, sketch, design, smartphone, user interface, brainstorming, planning, technology, creative",Black and White,image/jpeg,16719076,Deposit-photos,1YU2IXQqFYIYWr_44W1CCwkMln0XvUN9f,10,https://drive.google.com/file/d/1BKSpJTA4MtNsNFOCN3gfLNRBiAOHHfmJ/view?usp=drivesdk,2026-03-23T10:57:29.284Z,Depositphotos_96964350_original.jpg,gpt-4.1-nano-2025-04-14,2432,94,2526,0.0002808
1_Ct3KbMxVHjOlHTjlqUscGZb9E7oq6qG,1_Ct3KbMxVHjOlHTjlqUscGZb9E7oq6qG,Business Data Analysis Meeting,Team collaborating on data insights with laptops and printed reports in a professional setting.,Business & Finance,Data Analysis,"business, data, analytics, laptops, reports, teamwork, charts, graphs, meeting, professional",Cool Blue,image/jpeg,16753308,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1_Ct3KbMxVHjOlHTjlqUscGZb9E7oq6qG/view?usp=drivesdk,2026-03-23T10:58:16.104Z,shutterstock_2332286999.jpg,gpt-4.1-nano-2025-04-14,3672,89,3761,0.0004028
1Q5IlAbidsSVKqPzbYcFOermFREGN0SpW,1Q5IlAbidsSVKqPzbYcFOermFREGN0SpW,Team Meeting Discussion,A professional team engaged in a collaborative discussion in a modern office setting.,Business,Team Meeting,"office, team, discussion, collaboration, business, meeting, professionals, workplace, teamwork, modern",Neutral Tones,image/jpeg,16784058,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Q5IlAbidsSVKqPzbYcFOermFREGN0SpW/view?usp=drivesdk,2026-03-23T10:59:04.042Z,shutterstock_1889074585.jpg,gpt-4.1-nano-2025-04-14,2463,86,2549,0.0002807
